,state_list,state_string,a_value_0,a_value_1,a_value_2,a_value_3,a_value_4,a_value_5,a_value_6,a_value_7,a_value_8
4285,"[1, 0, 2, 2, 1, 2, 2, 1, 0]",102212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,"[2, 0, 2, 2, 1, 2, 2, 1, 0]",202212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,"[0, 1, 2, 2, 1, 2, 2, 1, 0]",012212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,"[1, 1, 2, 2, 1, 2, 2, 1, 0]",112212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,"[2, 1, 2, 2, 1, 2, 2, 1, 0]",212212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,"[0, 2, 2, 2, 1, 2, 2, 1, 0]",022212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,"[1, 2, 2, 2, 1, 2, 2, 1, 0]",122212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,"[2, 2, 2, 2, 1, 2, 2, 1, 0]",222212210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,"[0, 0, 0, 0, 2, 2, 2, 1, 0]",000022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4294,"[1, 0, 0, 0, 2, 2, 2, 1, 0]",100022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,"[2, 0, 0, 0, 2, 2, 2, 1, 0]",200022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,"[0, 1, 0, 0, 2, 2, 2, 1, 0]",010022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,"[1, 1, 0, 0, 2, 2, 2, 1, 0]",110022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,"[2, 1, 0, 0, 2, 2, 2, 1, 0]",210022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,"[0, 2, 0, 0, 2, 2, 2, 1, 0]",020022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,"[1, 2, 0, 0, 2, 2, 2, 1, 0]",120022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,"[2, 2, 0, 0, 2, 2, 2, 1, 0]",220022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,"[0, 0, 1, 0, 2, 2, 2, 1, 0]",001022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303,"[1, 0, 1, 0, 2, 2, 2, 1, 0]",101022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,"[2, 0, 1, 0, 2, 2, 2, 1, 0]",201022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,"[0, 1, 1, 0, 2, 2, 2, 1, 0]",011022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,"[1, 1, 1, 0, 2, 2, 2, 1, 0]",111022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,"[2, 1, 1, 0, 2, 2, 2, 1, 0]",211022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,"[0, 2, 1, 0, 2, 2, 2, 1, 0]",021022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309,"[1, 2, 1, 0, 2, 2, 2, 1, 0]",121022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,"[2, 2, 1, 0, 2, 2, 2, 1, 0]",221022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,"[0, 0, 2, 0, 2, 2, 2, 1, 0]",002022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,"[1, 0, 2, 0, 2, 2, 2, 1, 0]",102022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,"[2, 0, 2, 0, 2, 2, 2, 1, 0]",202022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4314,"[0, 1, 2, 0, 2, 2, 2, 1, 0]",012022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315,"[1, 1, 2, 0, 2, 2, 2, 1, 0]",112022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,"[2, 1, 2, 0, 2, 2, 2, 1, 0]",212022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,"[0, 2, 2, 0, 2, 2, 2, 1, 0]",022022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318,"[1, 2, 2, 0, 2, 2, 2, 1, 0]",122022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,"[2, 2, 2, 0, 2, 2, 2, 1, 0]",222022210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,"[0, 0, 0, 1, 2, 2, 2, 1, 0]",000122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4321,"[1, 0, 0, 1, 2, 2, 2, 1, 0]",100122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,"[2, 0, 0, 1, 2, 2, 2, 1, 0]",200122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,"[0, 1, 0, 1, 2, 2, 2, 1, 0]",010122210,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4324,"[1, 1, 0, 1, 2, 2, 2, 1, 0]",110122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,"[2, 1, 0, 1, 2, 2, 2, 1, 0]",210122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,"[0, 2, 0, 1, 2, 2, 2, 1, 0]",020122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,"[1, 2, 0, 1, 2, 2, 2, 1, 0]",120122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,"[2, 2, 0, 1, 2, 2, 2, 1, 0]",220122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,"[0, 0, 1, 1, 2, 2, 2, 1, 0]",001122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,"[1, 0, 1, 1, 2, 2, 2, 1, 0]",101122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,"[2, 0, 1, 1, 2, 2, 2, 1, 0]",201122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,"[0, 1, 1, 1, 2, 2, 2, 1, 0]",011122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,"[1, 1, 1, 1, 2, 2, 2, 1, 0]",111122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,"[2, 1, 1, 1, 2, 2, 2, 1, 0]",211122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,"[0, 2, 1, 1, 2, 2, 2, 1, 0]",021122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,"[1, 2, 1, 1, 2, 2, 2, 1, 0]",121122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,"[2, 2, 1, 1, 2, 2, 2, 1, 0]",221122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,"[0, 0, 2, 1, 2, 2, 2, 1, 0]",002122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,"[1, 0, 2, 1, 2, 2, 2, 1, 0]",102122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,"[2, 0, 2, 1, 2, 2, 2, 1, 0]",202122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,"[0, 1, 2, 1, 2, 2, 2, 1, 0]",012122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,"[1, 1, 2, 1, 2, 2, 2, 1, 0]",112122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,"[2, 1, 2, 1, 2, 2, 2, 1, 0]",212122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,"[0, 2, 2, 1, 2, 2, 2, 1, 0]",022122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4345,"[1, 2, 2, 1, 2, 2, 2, 1, 0]",122122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,"[2, 2, 2, 1, 2, 2, 2, 1, 0]",222122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,"[0, 0, 0, 2, 2, 2, 2, 1, 0]",000222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,"[1, 0, 0, 2, 2, 2, 2, 1, 0]",100222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,"[2, 0, 0, 2, 2, 2, 2, 1, 0]",200222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,"[0, 1, 0, 2, 2, 2, 2, 1, 0]",010222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4351,"[1, 1, 0, 2, 2, 2, 2, 1, 0]",110222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,"[2, 1, 0, 2, 2, 2, 2, 1, 0]",210222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,"[0, 2, 0, 2, 2, 2, 2, 1, 0]",020222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4354,"[1, 2, 0, 2, 2, 2, 2, 1, 0]",120222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,"[2, 2, 0, 2, 2, 2, 2, 1, 0]",220222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,"[0, 0, 1, 2, 2, 2, 2, 1, 0]",001222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,"[1, 0, 1, 2, 2, 2, 2, 1, 0]",101222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4358,"[2, 0, 1, 2, 2, 2, 2, 1, 0]",201222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,"[0, 1, 1, 2, 2, 2, 2, 1, 0]",011222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,"[1, 1, 1, 2, 2, 2, 2, 1, 0]",111222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,"[2, 1, 1, 2, 2, 2, 2, 1, 0]",211222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,"[0, 2, 1, 2, 2, 2, 2, 1, 0]",021222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,"[1, 2, 1, 2, 2, 2, 2, 1, 0]",121222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,"[2, 2, 1, 2, 2, 2, 2, 1, 0]",221222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4365,"[0, 0, 2, 2, 2, 2, 2, 1, 0]",002222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,"[1, 0, 2, 2, 2, 2, 2, 1, 0]",102222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4367,"[2, 0, 2, 2, 2, 2, 2, 1, 0]",202222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,"[0, 1, 2, 2, 2, 2, 2, 1, 0]",012222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,"[1, 1, 2, 2, 2, 2, 2, 1, 0]",112222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4370,"[2, 1, 2, 2, 2, 2, 2, 1, 0]",212222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,"[0, 2, 2, 2, 2, 2, 2, 1, 0]",022222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,"[1, 2, 2, 2, 2, 2, 2, 1, 0]",122222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,"[2, 2, 2, 2, 2, 2, 2, 1, 0]",222222210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,"[0, 0, 0, 0, 0, 0, 0, 2, 0]",000000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,"[1, 0, 0, 0, 0, 0, 0, 2, 0]",100000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,"[2, 0, 0, 0, 0, 0, 0, 2, 0]",200000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,"[0, 1, 0, 0, 0, 0, 0, 2, 0]",010000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,"[1, 1, 0, 0, 0, 0, 0, 2, 0]",110000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,"[2, 1, 0, 0, 0, 0, 0, 2, 0]",210000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,"[0, 2, 0, 0, 0, 0, 0, 2, 0]",020000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,"[1, 2, 0, 0, 0, 0, 0, 2, 0]",120000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,"[2, 2, 0, 0, 0, 0, 0, 2, 0]",220000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383,"[0, 0, 1, 0, 0, 0, 0, 2, 0]",001000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,"[1, 0, 1, 0, 0, 0, 0, 2, 0]",101000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4385,"[2, 0, 1, 0, 0, 0, 0, 2, 0]",201000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,"[0, 1, 1, 0, 0, 0, 0, 2, 0]",011000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,"[1, 1, 1, 0, 0, 0, 0, 2, 0]",111000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,"[2, 1, 1, 0, 0, 0, 0, 2, 0]",211000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,"[0, 2, 1, 0, 0, 0, 0, 2, 0]",021000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,"[1, 2, 1, 0, 0, 0, 0, 2, 0]",121000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,"[2, 2, 1, 0, 0, 0, 0, 2, 0]",221000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4392,"[0, 0, 2, 0, 0, 0, 0, 2, 0]",002000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4393,"[1, 0, 2, 0, 0, 0, 0, 2, 0]",102000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,"[2, 0, 2, 0, 0, 0, 0, 2, 0]",202000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,"[0, 1, 2, 0, 0, 0, 0, 2, 0]",012000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,"[1, 1, 2, 0, 0, 0, 0, 2, 0]",112000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,"[2, 1, 2, 0, 0, 0, 0, 2, 0]",212000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,"[0, 2, 2, 0, 0, 0, 0, 2, 0]",022000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,"[1, 2, 2, 0, 0, 0, 0, 2, 0]",122000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,"[2, 2, 2, 0, 0, 0, 0, 2, 0]",222000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,"[0, 0, 0, 1, 0, 0, 0, 2, 0]",000100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,"[1, 0, 0, 1, 0, 0, 0, 2, 0]",100100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,"[2, 0, 0, 1, 0, 0, 0, 2, 0]",200100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,"[0, 1, 0, 1, 0, 0, 0, 2, 0]",010100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,"[1, 1, 0, 1, 0, 0, 0, 2, 0]",110100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,"[2, 1, 0, 1, 0, 0, 0, 2, 0]",210100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407,"[0, 2, 0, 1, 0, 0, 0, 2, 0]",020100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,"[1, 2, 0, 1, 0, 0, 0, 2, 0]",120100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,"[2, 2, 0, 1, 0, 0, 0, 2, 0]",220100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,"[0, 0, 1, 1, 0, 0, 0, 2, 0]",001100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,"[1, 0, 1, 1, 0, 0, 0, 2, 0]",101100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,"[2, 0, 1, 1, 0, 0, 0, 2, 0]",201100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,"[0, 1, 1, 1, 0, 0, 0, 2, 0]",011100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,"[1, 1, 1, 1, 0, 0, 0, 2, 0]",111100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,"[2, 1, 1, 1, 0, 0, 0, 2, 0]",211100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,"[0, 2, 1, 1, 0, 0, 0, 2, 0]",021100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,"[1, 2, 1, 1, 0, 0, 0, 2, 0]",121100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,"[2, 2, 1, 1, 0, 0, 0, 2, 0]",221100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,"[0, 0, 2, 1, 0, 0, 0, 2, 0]",002100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,"[1, 0, 2, 1, 0, 0, 0, 2, 0]",102100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,"[2, 0, 2, 1, 0, 0, 0, 2, 0]",202100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,"[0, 1, 2, 1, 0, 0, 0, 2, 0]",012100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,"[1, 1, 2, 1, 0, 0, 0, 2, 0]",112100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,"[2, 1, 2, 1, 0, 0, 0, 2, 0]",212100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4425,"[0, 2, 2, 1, 0, 0, 0, 2, 0]",022100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,"[1, 2, 2, 1, 0, 0, 0, 2, 0]",122100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,"[2, 2, 2, 1, 0, 0, 0, 2, 0]",222100020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,"[0, 0, 0, 2, 0, 0, 0, 2, 0]",000200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,"[1, 0, 0, 2, 0, 0, 0, 2, 0]",100200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,"[2, 0, 0, 2, 0, 0, 0, 2, 0]",200200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431,"[0, 1, 0, 2, 0, 0, 0, 2, 0]",010200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,"[1, 1, 0, 2, 0, 0, 0, 2, 0]",110200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,"[2, 1, 0, 2, 0, 0, 0, 2, 0]",210200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,"[0, 2, 0, 2, 0, 0, 0, 2, 0]",020200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,"[1, 2, 0, 2, 0, 0, 0, 2, 0]",120200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4436,"[2, 2, 0, 2, 0, 0, 0, 2, 0]",220200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4437,"[0, 0, 1, 2, 0, 0, 0, 2, 0]",001200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,"[1, 0, 1, 2, 0, 0, 0, 2, 0]",101200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,"[2, 0, 1, 2, 0, 0, 0, 2, 0]",201200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440,"[0, 1, 1, 2, 0, 0, 0, 2, 0]",011200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,"[1, 1, 1, 2, 0, 0, 0, 2, 0]",111200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,"[2, 1, 1, 2, 0, 0, 0, 2, 0]",211200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,"[0, 2, 1, 2, 0, 0, 0, 2, 0]",021200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,"[1, 2, 1, 2, 0, 0, 0, 2, 0]",121200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4445,"[2, 2, 1, 2, 0, 0, 0, 2, 0]",221200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,"[0, 0, 2, 2, 0, 0, 0, 2, 0]",002200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,"[1, 0, 2, 2, 0, 0, 0, 2, 0]",102200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,"[2, 0, 2, 2, 0, 0, 0, 2, 0]",202200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,"[0, 1, 2, 2, 0, 0, 0, 2, 0]",012200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,"[1, 1, 2, 2, 0, 0, 0, 2, 0]",112200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,"[2, 1, 2, 2, 0, 0, 0, 2, 0]",212200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,"[0, 2, 2, 2, 0, 0, 0, 2, 0]",022200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,"[1, 2, 2, 2, 0, 0, 0, 2, 0]",122200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,"[2, 2, 2, 2, 0, 0, 0, 2, 0]",222200020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,"[0, 0, 0, 0, 1, 0, 0, 2, 0]",000010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,"[1, 0, 0, 0, 1, 0, 0, 2, 0]",100010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,"[2, 0, 0, 0, 1, 0, 0, 2, 0]",200010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4458,"[0, 1, 0, 0, 1, 0, 0, 2, 0]",010010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,"[1, 1, 0, 0, 1, 0, 0, 2, 0]",110010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,"[2, 1, 0, 0, 1, 0, 0, 2, 0]",210010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,"[0, 2, 0, 0, 1, 0, 0, 2, 0]",020010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,"[1, 2, 0, 0, 1, 0, 0, 2, 0]",120010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4463,"[2, 2, 0, 0, 1, 0, 0, 2, 0]",220010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464,"[0, 0, 1, 0, 1, 0, 0, 2, 0]",001010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,"[1, 0, 1, 0, 1, 0, 0, 2, 0]",101010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4466,"[2, 0, 1, 0, 1, 0, 0, 2, 0]",201010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,"[0, 1, 1, 0, 1, 0, 0, 2, 0]",011010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,"[1, 1, 1, 0, 1, 0, 0, 2, 0]",111010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,"[2, 1, 1, 0, 1, 0, 0, 2, 0]",211010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,"[0, 2, 1, 0, 1, 0, 0, 2, 0]",021010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,"[1, 2, 1, 0, 1, 0, 0, 2, 0]",121010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,"[2, 2, 1, 0, 1, 0, 0, 2, 0]",221010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4473,"[0, 0, 2, 0, 1, 0, 0, 2, 0]",002010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,"[1, 0, 2, 0, 1, 0, 0, 2, 0]",102010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,"[2, 0, 2, 0, 1, 0, 0, 2, 0]",202010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,"[0, 1, 2, 0, 1, 0, 0, 2, 0]",012010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4477,"[1, 1, 2, 0, 1, 0, 0, 2, 0]",112010020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
