,model_action,best_action_t_plus_1,mean_price,original_price
3485,H,B,0.8909999999999999,8193.089
3486,H,H,0.89,8184.866
3487,H,B,0.8909999999999999,8193.329
3488,H,H,0.89,8187.464
3489,H,H,0.885,8139.979
3490,H,H,0.884,8132.615
3491,H,B,0.884,8136.69
3492,H,H,0.883,8126.82
3493,H,B,0.883,8126.098000000001
3494,H,B,0.884,8135.9169999999995
3495,H,B,0.8859999999999999,8150.634
3496,H,H,0.885,8147.37
3497,H,B,0.885,8138.795
3498,H,B,0.885,8136.835999999999
3499,H,B,0.885,8146.034000000001
3500,H,B,0.885,8140.669
3501,H,B,0.885,8138.937
3502,H,B,0.8859999999999999,8149.095
3503,H,B,0.887,8160.948
3504,H,B,0.887,8158.143
3505,H,H,0.8859999999999999,8146.993
3506,H,B,0.8859999999999999,8154.099
3507,H,B,0.887,8157.578
3508,H,B,0.887,8159.835
3509,H,H,0.8859999999999999,8147.459
3510,H,B,0.8859999999999999,8147.467
3511,H,B,0.887,8161.3369999999995
3512,H,B,0.887,8161.681
3513,H,B,0.887,8159.104
3514,H,H,0.885,8139.144
3515,H,B,0.885,8142.141
3516,H,B,0.8859999999999999,8155.616
3517,H,B,0.8859999999999999,8148.835
3518,H,B,0.887,8157.81
3519,H,H,0.8859999999999999,8155.107
3520,H,H,0.885,8144.863
3521,H,H,0.884,8134.227
3522,H,B,0.884,8132.4619999999995
3523,H,B,0.884,8129.031
3524,H,B,0.884,8136.255
3525,H,B,0.885,8139.536
3526,H,B,0.885,8143.876
3527,H,B,0.888,8173.394
3528,H,B,0.89,8183.488
3529,H,B,0.89,8185.72
3530,H,H,0.889,8177.389
3531,H,B,0.889,8176.518
3532,H,B,0.89,8183.443
3533,H,H,0.888,8172.496
3534,H,B,0.888,8168.451999999999
3535,H,B,0.888,8171.272
3536,H,B,0.889,8174.915
3537,H,B,0.889,8177.814
3538,H,H,0.888,8170.3769999999995
3539,H,B,0.888,8170.432
3540,H,B,0.889,8177.245
3541,H,B,0.889,8183.816999999999
3542,H,B,0.89,8190.903
3543,H,B,0.89,8192.33
3544,H,B,0.8909999999999999,8197.005
3545,H,B,0.8909999999999999,8199.57
3546,H,H,0.89,8190.945
3547,H,B,0.89,8187.749
3548,H,H,0.889,8175.141
3549,H,B,0.889,8179.1
3550,H,B,0.889,8177.307
3551,H,B,0.889,8181.887
3552,H,B,0.8909999999999999,8192.587
3553,H,H,0.89,8187.684
3554,H,B,0.89,8184.066999999999
3555,H,B,0.893,8220.351999999999
3556,H,B,0.895,8237.859
3557,H,B,0.895,8232.706
3558,H,H,0.894,8226.782
3559,H,B,0.894,8228.69
3560,H,B,0.895,8233.526
3561,H,B,0.895,8227.792
3562,H,H,0.894,8221.266
3563,H,H,0.893,8220.344000000001
3564,H,B,0.894,8225.832
3565,H,B,0.894,8225.99
3566,H,B,0.894,8220.533000000001
3567,H,H,0.893,8216.212
3568,H,B,0.894,8220.91
3569,H,B,0.894,8226.839
3570,H,B,0.894,8222.681
3571,H,H,0.892,8209.073
3572,H,H,0.8909999999999999,8202.196
3573,H,B,0.892,8207.542
3574,H,B,0.892,8206.497
3575,H,H,0.8909999999999999,8198.856
3576,H,B,0.892,8208.399
3577,H,B,0.892,8209.863000000001
3578,H,B,0.892,8205.398000000001
3579,H,B,0.892,8208.975
3580,H,B,0.892,8208.811
3581,H,B,0.892,8206.15
3582,H,B,0.892,8205.89
3583,H,B,0.893,8214.517
3584,H,B,0.893,8214.773000000001
3585,H,B,0.893,8211.431999999999
3586,H,B,0.893,8211.726999999999
3587,H,H,0.892,8209.221
3588,H,B,0.893,8213.479
3589,H,H,0.892,8209.332
3590,H,H,0.887,8162.429
3591,H,H,0.8859999999999999,8153.9130000000005
3592,H,B,0.888,8166.829000000001
3593,H,B,0.889,8176.335
3594,H,B,0.889,8177.558000000001
3595,H,B,0.889,8176.286
3596,H,H,0.888,8169.329000000001
3597,H,B,0.889,8174.469
3598,H,H,0.888,8172.543000000001
3599,H,B,0.888,8166.191999999999
3600,H,B,0.889,8174.375
3601,H,B,0.889,8180.599
3602,H,B,0.889,8178.839
3603,H,H,0.888,8171.946999999999
3604,H,B,0.888,8169.286999999999
3605,H,B,0.889,8177.04
3606,H,B,0.89,8181.49
3607,H,H,0.889,8176.853
3608,H,B,0.889,8175.754
3609,H,B,0.889,8183.215999999999
3610,H,B,0.89,8185.710999999999
3611,H,B,0.89,8186.289000000001
3612,H,B,0.89,8190.536
3613,H,B,0.89,8189.172
3614,H,B,0.8909999999999999,8193.530999999999
3615,H,B,0.8909999999999999,8197.195
3616,H,H,0.889,8178.7880000000005
3617,H,B,0.889,8177.515
3618,H,B,0.889,8179.6759999999995
3619,H,B,0.889,8177.826999999999
3620,H,B,0.89,8182.876
3621,H,H,0.889,8180.241
3622,H,B,0.889,8175.187
3623,H,B,0.89,8186.441999999999
3624,H,B,0.89,8187.674
3625,H,H,0.889,8180.028
3626,H,B,0.889,8182.552
3627,H,B,0.889,8176.678000000001
3628,H,H,0.888,8171.335
3629,H,B,0.889,8174.436
3630,H,B,0.889,8176.821999999999
3631,H,B,0.889,8180.746
3632,H,B,0.889,8179.134
3633,H,B,0.889,8177.3330000000005
3634,H,B,0.889,8182.531999999999
3635,H,B,0.89,8184.113
3636,H,B,0.89,8190.210999999999
3637,H,H,0.889,8183.174
3638,H,B,0.89,8185.590999999999
3639,H,B,0.89,8188.353
3640,H,B,0.892,8201.356
3641,H,H,0.8909999999999999,8198.751
3642,H,B,0.8909999999999999,8197.081
3643,H,B,0.893,8209.761999999999
3644,H,B,0.893,8212.335
3645,H,H,0.892,8209.846
3646,H,B,0.892,8210.374
3647,H,B,0.893,8213.735
3648,H,B,0.895,8232.77
3649,H,B,0.895,8230.64
3650,H,H,0.894,8229.56
3651,H,B,0.894,8226.04
3652,H,B,0.894,8221.784
3653,H,B,0.894,8227.452
3654,H,B,0.895,8238.017
3655,H,B,0.895,8235.544
3656,H,B,0.895,8235.854
3657,H,B,0.895,8237.83
3658,H,B,0.895,8232.502
3659,H,H,0.894,8227.879
3660,H,B,0.894,8227.21
3661,H,B,0.894,8221.685
3662,H,B,0.894,8223.865
3663,H,B,0.894,8225.038
3664,H,B,0.894,8222.606
3665,H,H,0.893,8217.868
3666,H,B,0.893,8213.039
3667,H,B,0.893,8218.4
3668,H,B,0.893,8216.576
3669,H,H,0.892,8208.64
3670,H,B,0.892,8209.315
3671,H,B,0.894,8221.366
3672,H,H,0.893,8218.294
3673,H,B,0.893,8214.093
3674,H,H,0.892,8204.122
3675,H,H,0.8909999999999999,8202.604
3676,H,B,0.893,8210.745
3677,H,B,0.893,8215.045
3678,H,B,0.893,8214.136
3679,H,B,0.893,8217.476
3680,H,B,0.893,8215.030999999999
3681,H,H,0.892,8210.530999999999
3682,H,B,0.892,8206.05
3683,H,B,0.892,8204.38
3684,H,B,0.892,8205.38
3685,H,B,0.892,8210.107
3686,H,B,0.893,8218.269
3687,H,B,0.893,8218.594000000001
3688,H,B,0.894,8221.867
3689,H,B,0.895,8229.636999999999
3690,H,H,0.888,8174.025
3691,H,B,0.889,8174.97
3692,H,B,0.889,8175.262
3693,H,B,0.889,8177.946
3694,H,B,0.89,8185.066999999999
3695,H,H,0.889,8181.431
3696,H,B,0.889,8176.566
3697,H,B,0.889,8177.03
3698,H,B,0.889,8181.717
3699,H,B,0.89,8182.960999999999
3700,H,H,0.889,8178.754
3701,H,B,0.889,8180.518
3702,H,B,0.889,8181.865
3703,H,H,0.888,8165.097
3704,H,H,0.887,8160.87
3705,H,B,0.888,8167.758000000001
3706,H,B,0.889,8175.210999999999
3707,H,B,0.889,8176.673000000001
3708,H,H,0.888,8172.159000000001
3709,H,B,0.888,8172.361
3710,H,H,0.887,8164.483
3711,H,H,0.8859999999999999,8151.383000000001
3712,H,B,0.889,8175.539000000001
3713,H,B,0.889,8178.718000000001
3714,H,B,0.889,8179.651999999999
3715,H,B,0.889,8176.909000000001
3716,H,B,0.89,8186.0
3717,H,B,0.89,8184.238
3718,H,B,0.89,8187.931
3719,H,B,0.892,8210.283000000001
3720,H,B,0.894,8227.373
3721,H,B,0.894,8228.914
3722,H,B,0.894,8221.171
3723,H,B,0.894,8221.904
3724,H,H,0.893,8218.229
3725,H,B,0.894,8224.025
3726,H,B,0.894,8226.628
3727,H,B,0.8959999999999999,8239.233
3728,H,H,0.895,8229.974
3729,H,H,0.893,8218.444
3730,H,B,0.893,8212.362
3731,H,H,0.892,8209.276
3732,H,B,0.893,8209.634
3733,H,B,0.894,8222.108
3734,H,H,0.892,8208.268
3735,H,B,0.892,8207.202
3736,H,B,0.892,8206.398000000001
3737,H,B,0.892,8207.296
3738,H,B,0.892,8206.113000000001
3739,H,B,0.892,8206.035
3740,H,H,0.8909999999999999,8200.434000000001
3741,H,B,0.8909999999999999,8200.692
3742,H,B,0.892,8203.436
3743,H,B,0.892,8204.904
3744,H,B,0.892,8206.294
3745,H,B,0.892,8207.216999999999
3746,H,B,0.892,8204.425
3747,H,B,0.892,8203.879
3748,H,B,0.893,8212.848
3749,H,B,0.893,8212.707
3750,H,H,0.892,8204.417
3751,H,H,0.8909999999999999,8192.841999999999
3752,H,B,0.892,8201.815
3753,H,B,0.892,8208.748
3754,H,H,0.8909999999999999,8201.824
3755,H,B,0.892,8207.627
3756,H,B,0.893,8213.775
3757,H,B,0.893,8217.883
3758,H,B,0.893,8216.724
3759,H,B,0.893,8220.628
3760,H,B,0.894,8220.362
3761,H,H,0.893,8217.518
3762,H,B,0.894,8220.3
3763,H,H,0.892,8203.662
3764,H,B,0.892,8205.935
3765,H,B,0.893,8217.245
3766,H,B,0.893,8217.253
3767,H,B,0.893,8216.724
3768,H,B,0.894,8225.194
3769,H,H,0.893,8218.741
3770,H,B,0.893,8217.965
3771,H,B,0.894,8229.716999999999
3772,H,B,0.8959999999999999,8241.792
3773,H,H,0.894,8228.836
3774,H,B,0.895,8233.8
3775,H,H,0.894,8224.929
3776,H,B,0.894,8225.416
3777,H,B,0.894,8223.813
3778,H,B,0.894,8226.415
3779,H,H,0.893,8218.834
3780,H,H,0.892,8208.992
3781,H,B,0.893,8212.923
3782,H,H,0.8909999999999999,8197.074
3783,H,B,0.8909999999999999,8194.468
3784,H,B,0.892,8200.136999999999
3785,H,H,0.8909999999999999,8192.989
3786,H,B,0.8909999999999999,8197.159
3787,H,B,0.893,8211.604
3788,H,B,0.893,8213.953000000001
3789,H,B,0.893,8210.729
3790,H,H,0.892,8208.886999999999
